id,label
13630,downsample
13159,downsample
13439,downsample
13932,downsample
300,downsample
10921,downsample
8416,downsample
11379,downsample
3120,downsample
7667,downsample
3607,downsample
5607,downsample
5690,downsample
14207,downsample
2557,downsample
3589,downsample
12760,downsample
9602,downsample
10175,downsample
8896,downsample
6257,downsample
5276,downsample
1528,downsample
2795,downsample
2904,downsample
9715,downsample
460,downsample
14600,downsample
1169,downsample
9805,downsample
12439,downsample
8965,downsample
9447,downsample
11729,downsample
4018,downsample
4094,downsample
845,downsample
12190,downsample
5699,downsample
2152,downsample
1380,downsample
8874,downsample
13797,downsample
2249,downsample
9115,downsample
8675,downsample
7428,downsample
12076,downsample
2317,downsample
9442,downsample
14586,downsample
7255,downsample
5622,downsample
10453,downsample
43,downsample
10051,downsample
8445,downsample
1749,downsample
7414,downsample
9471,downsample
10302,downsample
13555,downsample
7866,downsample
12702,downsample
13832,downsample
4388,downsample
9484,downsample
14523,downsample
3499,downsample
5294,downsample
2450,downsample
4092,downsample
9398,downsample
5857,downsample
11283,downsample
9010,downsample
14790,downsample
13299,downsample
13369,downsample
13042,downsample
1519,downsample
6252,downsample
488,downsample
12028,downsample
12635,downsample
10344,downsample
4024,upsample_4
6686,upsample_4
5370,upsample_4
11524,upsample_4
311,upsample_4
2777,upsample_4
7343,upsample_4
10085,upsample_4
5510,upsample_4
6719,upsample_4
4214,upsample_4
12033,upsample_4
2320,upsample_4
3793,upsample_4
8066,upsample_4
4938,upsample_4
6038,upsample_4
6106,upsample_4
11431,upsample_4
4810,upsample_4
2822,upsample_4
4714,upsample_4
9534,upsample_4
10583,upsample_4
132,upsample_4
2459,upsample_4
12209,upsample_4
853,upsample_4
8932,upsample_4
9110,upsample_4
5474,upsample_4
12511,upsample_4
1077,upsample_4
4546,upsample_4
5473,upsample_4
13833,upsample_4
14945,upsample_4
6947,upsample_4
5562,upsample_4
9410,upsample_4
14533,upsample_4
5807,upsample_4
6219,upsample_4
14200,upsample_4
4189,upsample_4
4957,upsample_4
8850,upsample_4
8969,upsample_4
13511,upsample_4
12441,upsample_4
8149,upsample_4
10283,upsample_4
2115,upsample_4
7863,upsample_4
14280,upsample_4
12035,upsample_4
4066,upsample_4
7150,upsample_4
10584,upsample_4
1395,upsample_4
13941,upsample_4
6778,upsample_4
9955,upsample_4
13401,upsample_4
14643,upsample_4
8821,upsample_4
14433,upsample_4
10692,upsample_4
7103,upsample_4
137,upsample_4
4169,upsample_4
5674,upsample_4
5369,upsample_4
1769,upsample_4
1085,upsample_4
8214,upsample_4
6072,upsample_4
6052,upsample_4
3092,upsample_4
6194,upsample_4
11369,upsample_4
6766,upsample_4
5569,upsample_4
4174,upsample_4
3047,upsample_4
1468,upsample_4
5076,upsample_4
7931,upsample_4
11234,upsample_4
5811,upsample_4
1171,upsample_4
10452,upsample_4
13292,upsample_4
14835,upsample_4
9694,upsample_4
14698,upsample_4
7935,upsample_4
5794,upsample_4
1700,upsample_4
11605,upsample_4
5497,upsample_4
2546,upsample_4
11334,upsample_4
8095,upsample_4
5584,upsample_4
5671,upsample_4
8199,upsample_4
7975,upsample_4
9588,upsample_4
6472,upsample_4
11683,upsample_4
2564,upsample_4
2427,upsample_4
3502,upsample_4
875,upsample_4
1295,upsample_4
13810,upsample_4
10503,upsample_4
4324,upsample_4
4643,upsample_4
13847,upsample_4
11154,upsample_4
2149,upsample_4
9796,upsample_4
9629,upsample_4
12041,upsample_4
8171,upsample_4
11236,upsample_4
1583,upsample_4
1027,upsample_4
5856,upsample_4
13751,upsample_4
463,upsample_4
242,upsample_4
11644,upsample_4
6091,upsample_4
9612,upsample_4
611,upsample_4
8364,upsample_4
6621,upsample_4
7317,upsample_4
14185,upsample_4
5120,upsample_4
11342,upsample_4
13764,upsample_4
14840,upsample_4
9162,upsample_4
12227,upsample_4
4046,upsample_4
50,upsample_4
3527,upsample_4
7069,upsample_4
4555,upsample_4
11892,upsample_4
3772,upsample_4
10219,upsample_4
7882,upsample_4
3926,upsample_4
12638,upsample_4
10865,upsample_4
2978,upsample_4
1237,upsample_4
3329,upsample_4
5900,upsample_4
12082,upsample_4
9703,upsample_4
8564,upsample_4
10483,upsample_4
7949,upsample_4
10620,upsample_4
1714,upsample_4
9253,upsample_4
2196,upsample_4
10545,upsample_4
9781,upsample_4
10367,upsample_4
852,upsample_4
14894,upsample_4
2132,upsample_4
4183,upsample_4
13273,upsample_4
14045,upsample_4
7554,upsample_4
14466,upsample_4
4020,upsample_4
4005,upsample_4
14931,upsample_4
149,upsample_4
11197,upsample_4
374,upsample_4
12325,upsample_4
8560,upsample_4
13976,upsample_4
6594,upsample_4
4605,upsample_4
4717,upsample_4
11368,upsample_4
114,upsample_4
3849,upsample_4
12056,upsample_4
6547,upsample_4
11884,upsample_4
5110,upsample_4
7880,upsample_4
3466,upsample_4
8713,upsample_4
10308,upsample_4
6366,upsample_4
12359,upsample_4
8409,upsample_4
2266,upsample_4
2552,upsample_4
9696,upsample_4
9326,upsample_4
5602,upsample_4
741,upsample_4
1148,upsample_4
14053,upsample_4
8332,upsample_4
3929,upsample_4
8279,upsample_4
10751,upsample_4
2971,upsample_4
12124,upsample_4
3035,upsample_4
8908,upsample_4
10744,upsample_4
11439,upsample_4
12362,upsample_4
14010,upsample_4
3520,upsample_4
9659,upsample_4
12374,upsample_4
10890,upsample_4
2885,upsample_4
13654,upsample_4
1315,upsample_4
1570,upsample_4
4117,upsample_4
11540,upsample_4
14646,upsample_4
13951,upsample_4
8425,upsample_4
11250,upsample_4
6967,upsample_4
9249,upsample_4
11523,upsample_4
11314,upsample_4
13681,upsample_4
7754,upsample_4
5378,upsample_4
583,upsample_4
367,upsample_4
1601,upsample_4
14392,upsample_4
2418,upsample_4
13375,upsample_4
9590,upsample_4
14614,upsample_4
4044,upsample_4
10192,upsample_4
12829,upsample_4
12179,upsample_4
13766,upsample_4
4035,upsample_4
4168,upsample_4
13497,upsample_4
14398,upsample_4
2584,upsample_4
14742,upsample_4
12794,upsample_4
11669,upsample_4
11656,upsample_4
11361,upsample_4
11054,upsample_4
14683,upsample_4
9019,upsample_4
493,upsample_4
3903,upsample_4
1763,upsample_4
9310,upsample_4
13021,upsample_4
9533,upsample_4
13769,upsample_4
11865,upsample_4
10100,upsample_4
6142,upsample_4
5422,upsample_4
5627,upsample_4
14947,upsample_4
722,upsample_4
11836,upsample_4
7839,upsample_4
13974,upsample_4
10298,upsample_4
7040,upsample_4
346,upsample_4
285,upsample_4
6726,upsample_4
12229,upsample_4
13884,upsample_4
1319,upsample_4
14775,upsample_4
7201,upsample_4
11284,upsample_4
510,upsample_4
560,upsample_4
1010,upsample_4
10434,upsample_4
7362,upsample_4
481,upsample_4
4291,upsample_4
756,upsample_4
8067,upsample_4
11430,upsample_4
731,upsample_4
12754,upsample_4
4133,upsample_4
11920,upsample_4
9547,upsample_4
14940,upsample_4
8043,upsample_4
5191,upsample_4
10385,upsample_4
2323,upsample_4
10815,upsample_4
13747,upsample_4
10804,upsample_4
12381,upsample_4
11481,upsample_4
11877,upsample_4
12466,upsample_4
8290,upsample_4
11124,upsample_4
14735,upsample_4
5364,upsample_4
12198,upsample_4
7388,upsample_4
7939,upsample_4
6225,upsample_4
2835,upsample_4
1647,upsample_4
10087,upsample_4
2953,upsample_4
12863,upsample_4
4544,upsample_4
11391,upsample_4
14892,upsample_4
5471,upsample_4
1100,upsample_4
1860,upsample_4
6488,upsample_4
11997,upsample_4
10286,upsample_4
6206,upsample_4
9263,upsample_4
12210,upsample_4
7557,upsample_4
11411,upsample_4
6539,upsample_4
6049,upsample_4
12089,upsample_4
13038,upsample_4
10323,upsample_4
8904,upsample_4
3579,upsample_4
13098,upsample_4
14808,upsample_4
14210,upsample_4
1928,upsample_4
4522,upsample_4
13601,upsample_4
14104,upsample_4
8132,upsample_4
3677,upsample_4
2375,upsample_4
689,upsample_4
14255,upsample_4
3713,upsample_4
2930,upsample_4
8031,upsample_4
11003,upsample_4
12730,upsample_4
11330,upsample_4
10652,upsample_4
14091,upsample_4
14096,upsample_4
14534,upsample_4
2562,upsample_4
10998,upsample_4
38,upsample_4
8834,upsample_4
3482,upsample_4
12233,upsample_4
666,upsample_4
3718,upsample_4
4627,upsample_4
11471,upsample_4
1765,upsample_4
14772,upsample_4
3007,upsample_4
7632,upsample_4
14465,upsample_4
13478,upsample_4
5557,upsample_4
9429,upsample_4
5136,upsample_4
2206,upsample_4
3219,upsample_4
13615,upsample_4
11251,upsample_4
4197,upsample_4
7169,upsample_4
14881,upsample_4
11000,upsample_4
5836,upsample_4
11329,upsample_4
8080,upsample_4
14797,upsample_4
1283,upsample_4
14161,upsample_4
1252,upsample_4
4469,upsample_4
1060,upsample_4
13964,upsample_4
8626,upsample_4
14211,upsample_4
3773,upsample_4
516,upsample_4
9046,upsample_4
14942,upsample_4
12981,upsample_4
5288,upsample_4
5410,upsample_4
11682,upsample_4
11881,upsample_4
12479,upsample_4
12143,upsample_4
6554,upsample_4
1820,upsample_4
14929,upsample_4
13305,upsample_4
385,upsample_4
13771,upsample_4
8210,upsample_4
13062,upsample_4
4493,upsample_4
10204,upsample_4
5733,upsample_4
7053,upsample_4
3785,upsample_4
7332,upsample_4
410,upsample_4
4570,upsample_4
14462,upsample_4
5207,upsample_4
7494,upsample_4
12120,upsample_4
8815,upsample_4
12664,upsample_4
978,upsample_4
6885,upsample_4
1830,upsample_4
7559,upsample_4
10731,upsample_4
5436,upsample_4
7642,upsample_4
10225,upsample_4
5245,upsample_4
5345,upsample_4
13452,upsample_4
14181,upsample_4
789,upsample_4
9745,upsample_4
1628,upsample_4
9320,upsample_4
8678,upsample_4
12295,upsample_4
2230,upsample_4
12768,upsample_4
11052,upsample_4
4992,upsample_4
2936,upsample_4
697,upsample_4
8634,upsample_4
13557,upsample_4
1433,upsample_4
73,upsample_4
5308,upsample_4
11281,upsample_4
6960,upsample_4
14178,upsample_4
2458,upsample_4
4154,upsample_4
5220,upsample_4
5074,upsample_4
10913,upsample_4
3968,upsample_4
1255,upsample_4
12168,upsample_4
11467,upsample_4
11985,upsample_4
11268,upsample_4
9054,upsample_4
8480,upsample_4
14083,upsample_4
6980,upsample_4
4025,upsample_4
5597,upsample_4
14229,upsample_4
14449,upsample_4
14501,upsample_4
6690,upsample_4
1994,upsample_4
14583,upsample_4
4804,upsample_4
5611,upsample_4
745,upsample_4
10365,upsample_4
3693,upsample_4
8809,upsample_4
5278,upsample_4
10353,upsample_4
13088,upsample_4
925,upsample_4
4206,upsample_4
6266,upsample_4
8994,upsample_4
5990,upsample_4
6731,upsample_4
5005,upsample_4
14705,upsample_4
6625,upsample_4
10227,upsample_4
10334,upsample_4
3305,upsample_4
9780,upsample_4
11079,upsample_4
4254,upsample_4
13979,upsample_4
4687,upsample_4
12273,upsample_4
14350,upsample_4
5516,upsample_4
4622,upsample_4
14873,upsample_4
6073,upsample_4
7219,upsample_4
5521,upsample_4
6425,upsample_4
1430,upsample_4
8369,upsample_4
7799,upsample_4
9743,upsample_4
13190,upsample_4
2467,upsample_4
3917,upsample_4
8382,upsample_4
8208,upsample_4
9195,upsample_4
12969,upsample_4
9051,upsample_4
9903,upsample_4
12973,upsample_4
5535,upsample_4
2074,upsample_4
6364,upsample_4
7826,upsample_4
14757,upsample_4
14723,upsample_4
6951,upsample_4
4928,upsample_4
5434,upsample_4
590,upsample_4
8982,upsample_4
3154,upsample_4
6743,upsample_4
13981,upsample_4
6115,upsample_4
11246,upsample_4
6741,upsample_4
10380,upsample_4
9830,upsample_4
9393,upsample_4
4062,upsample_4
1964,upsample_4
9946,upsample_4
6471,upsample_4
11170,upsample_4
8434,upsample_4
10830,upsample_4
3710,upsample_4
9958,upsample_4
5862,upsample_4
7737,upsample_4
13512,upsample_4
6040,upsample_4
11963,upsample_4
10776,upsample_4
5266,upsample_4
8941,upsample_4
10355,upsample_4
5577,upsample_4
582,upsample_4
6754,upsample_4
6486,upsample_4
345,upsample_4
6380,upsample_4
4259,upsample_4
9381,upsample_4
6697,upsample_4
749,upsample_4
9066,upsample_4
12784,upsample_4
8366,upsample_4
11732,upsample_4
12520,upsample_4
1132,upsample_4
705,upsample_4
5843,upsample_4
4816,upsample_4
8605,upsample_4
7226,upsample_4
2824,upsample_4
1122,upsample_4
5895,upsample_4
8182,upsample_4
14384,upsample_4
7942,upsample_4
2070,upsample_4
2850,upsample_4
8039,upsample_4
13968,upsample_4
5780,upsample_4
3485,upsample_4
4891,upsample_4
12434,upsample_4
13262,upsample_4
5564,upsample_4
6371,upsample_4
10207,upsample_4
4202,upsample_4
6584,upsample_4
6505,upsample_4
4480,upsample_4
8578,upsample_4
10788,upsample_4
1462,upsample_4
8255,upsample_4
12157,upsample_4
3726,upsample_4
4754,upsample_4
5991,upsample_4
4312,upsample_4
7302,upsample_4
2578,upsample_4
7808,upsample_4
3459,upsample_4
386,upsample_4
56,upsample_4
9039,upsample_4
14405,upsample_4
2382,upsample_4
6355,upsample_4
1309,upsample_4
6281,upsample_4
10581,upsample_4
4434,upsample_4
1002,upsample_4
3351,upsample_4
3144,upsample_4
6884,upsample_4
2973,upsample_4
10944,upsample_4
5551,upsample_4
12079,upsample_4
3839,upsample_4
10831,upsample_4
120,upsample_4
7330,upsample_4
11638,upsample_4
14550,upsample_4
11208,upsample_4
6170,upsample_4
9812,upsample_4
3170,upsample_4
13863,upsample_4
5765,upsample_4
7540,upsample_4
4746,upsample_4
14198,upsample_4
4278,upsample_4
13493,upsample_4
4752,upsample_4
6160,upsample_4
9338,upsample_4
6459,upsample_4
12319,upsample_4
5984,upsample_4
14571,upsample_4
13382,upsample_4
13325,upsample_4
39,upsample_4
8172,upsample_4
6814,upsample_4
14287,upsample_4
13383,upsample_4
1616,upsample_4
1101,upsample_4
2213,upsample_4
1687,upsample_4
5871,upsample_4
9549,upsample_4
12412,upsample_4
4448,upsample_4
12512,upsample_4
4052,upsample_4
5223,upsample_4
5118,upsample_4
12906,upsample_4
8944,upsample_4
10237,upsample_4
1755,upsample_4
7888,upsample_4
13113,upsample_4
1293,upsample_4
3328,upsample_4
9635,upsample_4
1320,upsample_4
3866,upsample_4
14605,upsample_4
13011,upsample_4
6442,upsample_4
32,upsample_4
4082,upsample_4
6016,upsample_4
14271,upsample_4
14208,upsample_4
6338,upsample_4
2169,upsample_4
6761,upsample_4
10924,upsample_4
2761,upsample_4
1872,upsample_4
4138,upsample_4
7780,upsample_4
2776,upsample_4
3914,upsample_4
5040,upsample_4
13605,upsample_4
13164,upsample_4
9578,upsample_4
7384,upsample_4
2594,upsample_4
919,upsample_4
4030,upsample_4
2764,upsample_4
10034,upsample_4
4292,upsample_4
1088,upsample_4
7315,upsample_4
9371,upsample_4
9888,upsample_4
5507,upsample_4
14370,upsample_4
4700,upsample_4
592,upsample_4
5650,upsample_4
768,upsample_4
6217,upsample_4
13725,upsample_4
1486,upsample_4
4701,upsample_4
10610,upsample_4
5388,upsample_4
14589,upsample_4
7685,upsample_4
5135,upsample_4
14411,upsample_4
6996,upsample_4
8724,upsample_4
13620,upsample_4
13503,upsample_4
12259,upsample_4
7814,upsample_4
11975,upsample_4
14678,upsample_4
7920,upsample_4
14677,upsample_4
6836,upsample_4
8338,upsample_4
2640,upsample_4
1788,upsample_4
7404,upsample_4
4704,upsample_4
12916,upsample_4
2925,upsample_4
11148,upsample_4
1797,upsample_4
4862,upsample_4
11986,upsample_4
2989,upsample_4
12611,upsample_4
7881,upsample_4
11819,upsample_4
10442,upsample_4
13650,upsample_4
2174,upsample_4
12469,upsample_4
3596,upsample_4
6247,upsample_4
1729,upsample_4
9917,upsample_4
1783,upsample_4
1719,upsample_4
2253,upsample_4
8189,upsample_4
14795,upsample_4
9023,upsample_4
12040,upsample_4
10074,upsample_4
11291,upsample_4
3271,upsample_4
7857,upsample_4
10451,upsample_4
7816,upsample_4
9786,upsample_4
9582,upsample_4
933,upsample_4
115,upsample_4
2524,upsample_4
12404,upsample_4
14443,upsample_4
4533,upsample_4
13323,upsample_4
4534,upsample_4
12931,upsample_4
1041,upsample_4
8027,upsample_4
5785,upsample_4
7834,upsample_4
4509,upsample_4
11684,upsample_4
9373,upsample_4
2351,upsample_4
11930,upsample_4
11822,upsample_4
12740,upsample_4
2762,upsample_4
11162,upsample_4
12762,upsample_4
1521,upsample_4
9731,upsample_4
13231,upsample_4
5342,upsample_4
10216,upsample_4
564,upsample_4
5351,upsample_4
8145,upsample_4
2608,upsample_4
6112,upsample_4
10149,upsample_4
639,upsample_4
11580,upsample_4
12023,upsample_4
6634,upsample_4
14744,upsample_4
1335,upsample_4
4350,upsample_4
10430,upsample_4
9348,upsample_4
3766,upsample_4
13569,upsample_4
7278,upsample_4
8380,upsample_4
9925,upsample_4
8974,upsample_4
5742,upsample_4
2510,upsample_4
7812,upsample_4
5977,upsample_4
3775,upsample_4
6249,upsample_4
9176,upsample_4
7674,upsample_4
11677,upsample_4
5806,upsample_4
759,upsample_4
1970,upsample_4
14649,upsample_4
1183,upsample_4
2190,upsample_4
14150,upsample_4
12507,upsample_4
14898,upsample_4
11486,upsample_4
14224,upsample_4
6291,upsample_4
6021,upsample_4
14183,upsample_4
7786,upsample_4
6001,upsample_4
12307,upsample_4
1712,upsample_4
18,upsample_4
11360,upsample_4
8808,upsample_4
11472,upsample_4
7190,upsample_4
7713,upsample_4
1991,upsample_4
4699,upsample_4
3268,upsample_4
9075,upsample_4
1918,upsample_4
10873,upsample_4
9561,upsample_4
465,upsample_4
4498,upsample_4
709,upsample_4
78,upsample_4
7244,upsample_4
4868,upsample_4
9350,upsample_4
12858,upsample_4
11404,upsample_4
6646,upsample_4
12274,upsample_4
6963,upsample_4
4572,upsample_4
3464,upsample_4
8775,upsample_4
13535,upsample_4
9138,upsample_4
1950,upsample_4
10949,upsample_4
489,upsample_4
13559,upsample_4
11793,upsample_4
7418,upsample_4
5971,upsample_4
3460,upsample_4
11876,upsample_4
14868,upsample_4
7652,upsample_4
14949,upsample_4
13255,upsample_4
11205,upsample_4
4485,upsample_4
7927,upsample_4
4888,upsample_4
9095,upsample_4
8588,upsample_4
13241,upsample_4
10136,upsample_4
14219,upsample_4
279,upsample_4
5744,upsample_4
1305,upsample_4
5998,upsample_4
4764,upsample_4
4162,upsample_4
5131,upsample_4
3933,upsample_4
13379,upsample_4
9104,upsample_4
1218,upsample_4
5657,upsample_4
6820,upsample_4
13282,upsample_4
5190,upsample_4
915,upsample_4
2422,upsample_4
5628,upsample_4
765,upsample_4
5003,upsample_4
275,upsample_4
12069,upsample_4
10194,upsample_4
12484,upsample_4
5312,upsample_4
7033,upsample_4
529,upsample_4
5411,upsample_4
12907,upsample_4
5452,upsample_4
7759,upsample_4
12588,upsample_4
3008,upsample_4
1007,upsample_4
6763,upsample_4
10254,upsample_4
1531,upsample_4
4830,upsample_4
12357,upsample_4
8992,upsample_4
2009,upsample_4
8786,upsample_4
10905,upsample_4
2544,upsample_4
4963,upsample_4
3401,upsample_4
9872,upsample_4
9933,upsample_4
8906,upsample_4
3315,upsample_4
974,upsample_4
4977,upsample_4
4970,upsample_4
12654,upsample_4
4535,upsample_4
1555,upsample_4
8155,upsample_4
9828,upsample_4
12361,upsample_4
3441,upsample_4
1217,upsample_4
3048,upsample_4
1933,upsample_4
122,upsample_4
1001,upsample_4
13785,upsample_4
2434,upsample_4
5490,upsample_4
5108,upsample_4
10105,upsample_4
13828,upsample_4
8237,upsample_4
11502,upsample_4
544,upsample_4
12048,upsample_4
14568,upsample_4
5935,upsample_4
12471,upsample_4
12721,upsample_4
2362,upsample_4
14337,upsample_4
7321,upsample_4
13250,upsample_4
12461,upsample_4
2926,upsample_4
180,upsample_4
14513,upsample_4
9688,upsample_4
11844,upsample_4
6650,upsample_4
3100,upsample_4
14121,upsample_4
11601,upsample_4
6154,upsample_4
13205,upsample_4
1561,upsample_4
5987,upsample_4
12963,upsample_4
3908,upsample_4
1141,upsample_4
14102,upsample_4
14451,upsample_4
14371,upsample_4
11673,upsample_4
2390,upsample_4
1470,upsample_4
13487,upsample_4
5010,upsample_4
6560,upsample_4
9324,upsample_4
12849,upsample_4
7876,upsample_4
13738,upsample_4
8493,upsample_4
2415,upsample_4
3004,upsample_4
14387,upsample_4
1011,upsample_4
11765,upsample_4
3615,upsample_4
12420,upsample_4
9379,upsample_4
1426,upsample_4
14748,upsample_4
14305,upsample_4
8755,upsample_4
3431,upsample_4
3503,upsample_4
9622,upsample_4
13146,upsample_4
10465,upsample_4
4437,upsample_4
2642,upsample_4
630,upsample_4
843,upsample_4
1807,upsample_4
5398,upsample_4
685,upsample_4
10858,upsample_4
1057,upsample_4
11017,upsample_4
1362,upsample_4
4523,upsample_4
589,upsample_4
14621,upsample_4
1958,upsample_4
938,upsample_4
11557,upsample_4
6330,upsample_4
9351,upsample_4
995,upsample_4
13818,upsample_4
13789,upsample_4
4597,upsample_4
7571,upsample_4
6553,upsample_4
11690,upsample_4
4756,upsample_4
6558,upsample_4
3131,upsample_4
14235,upsample_4
10847,upsample_4
4488,upsample_4
1083,upsample_4
110,upsample_4
1630,upsample_4
8899,upsample_4
1975,upsample_4
11216,upsample_4
14278,upsample_4
7937,upsample_4
7465,upsample_4
13656,upsample_4
4657,upsample_4
6860,upsample_4
2865,upsample_4
8,upsample_4
9462,upsample_4
2706,upsample_4
6436,upsample_4
10712,upsample_4
7136,upsample_4
12650,upsample_4
2158,upsample_4
7345,upsample_4
9675,upsample_4
8378,upsample_4
1557,upsample_4
1680,upsample_4
11870,upsample_4
14851,upsample_4
2193,upsample_4
9101,upsample_4
8357,upsample_4
11633,upsample_4
8903,upsample_4
4433,upsample_4
6990,upsample_4
5301,upsample_4
1369,upsample_4
5037,upsample_4
8548,upsample_4
13111,upsample_4
11830,upsample_4
9291,upsample_4
14834,upsample_4
2222,upsample_4
11753,upsample_4
6879,upsample_4
9283,upsample_4
7752,upsample_4
8949,upsample_4
1277,upsample_4
9466,upsample_4
12394,upsample_4
8065,upsample_4
8296,upsample_4
1667,upsample_4
9117,upsample_4
873,upsample_4
6400,upsample_4
10280,upsample_4
3098,upsample_4
2347,upsample_4
7466,upsample_4
12921,upsample_4
5025,upsample_4
5139,upsample_4
13189,upsample_4
6573,upsample_4
4369,upsample_4
955,upsample_4
11744,upsample_4
3620,upsample_4
8096,upsample_4
7451,upsample_4
6966,upsample_4
1040,upsample_4
921,upsample_4
9456,upsample_4
3379,upsample_4
12014,upsample_4
6521,upsample_4
9993,upsample_4
8048,upsample_4
1223,upsample_4
14666,upsample_4
8971,upsample_4
2020,upsample_4
1093,upsample_4
4424,upsample_4
7622,upsample_4
8404,upsample_4
11861,upsample_4
9433,upsample_4
8948,upsample_4
9810,upsample_4
9445,upsample_4
1566,upsample_4
2796,upsample_4
10162,upsample_4
6456,upsample_4
5782,upsample_4
235,upsample_4
6892,upsample_4
3487,upsample_4
2873,upsample_4
13621,upsample_4
9005,upsample_4
13595,upsample_4
6283,upsample_4
495,upsample_4
2818,upsample_4
8322,upsample_4
728,upsample_4
5254,upsample_4
8339,upsample_4
1817,upsample_4
13254,upsample_4
4100,upsample_4
55,upsample_4
12065,upsample_4
3944,upsample_4
7669,upsample_4
11680,upsample_4
8547,upsample_4
13228,upsample_4
11603,upsample_4
9512,upsample_4
6687,upsample_4
9169,upsample_4
13488,upsample_4
11934,upsample_4
2264,upsample_4
12993,upsample_4
4892,upsample_4
13638,upsample_4
9037,upsample_4
13781,upsample_4
7947,upsample_4
484,upsample_4
1345,upsample_4
14190,upsample_4
12356,upsample_4
5064,upsample_4
11847,upsample_4
6075,upsample_4
10708,upsample_4
12999,upsample_4
14146,upsample_4
4625,upsample_4
10663,upsample_4
9353,upsample_4
1704,upsample_4
1556,upsample_4
9362,upsample_4
1136,upsample_4
11402,upsample_4
5672,upsample_4
602,upsample_4
6386,upsample_4
12025,upsample_4
11725,upsample_4
6806,upsample_4
9755,upsample_4
8340,upsample_4
10111,upsample_4
3220,upsample_4
12072,upsample_4
13527,upsample_4
10734,upsample_4
2436,upsample_4
10490,upsample_4
11589,upsample_4
11044,upsample_4
11907,upsample_4
14076,upsample_4
1327,upsample_4
13290,upsample_4
12314,upsample_4
8744,upsample_4
5458,upsample_4
11727,upsample_4
10135,upsample_4
2032,upsample_4
7984,upsample_4
1109,upsample_4
14089,upsample_4
2599,upsample_4
7767,upsample_4
9956,upsample_4
13442,upsample_4
2419,upsample_4
14302,upsample_4
14809,upsample_4
11538,upsample_4
5692,upsample_4
8245,upsample_4
14791,upsample_4
9540,upsample_4
2960,upsample_4
4866,upsample_4
12134,upsample_4
901,upsample_4
1735,upsample_4
1474,upsample_4
6079,upsample_4
10560,upsample_4
4220,upsample_4
2056,upsample_4
11018,upsample_4
14782,upsample_4
9228,upsample_4
14771,upsample_4
7614,upsample_4
3000,upsample_4
11521,upsample_4
13184,upsample_4
9507,upsample_4
4093,upsample_4
835,upsample_4
6864,upsample_4
2621,upsample_4
11075,upsample_4
5104,upsample_4
6122,upsample_4
344,upsample_4
6369,upsample_4
12646,upsample_4
1321,upsample_4
11635,upsample_4
12322,upsample_4
3756,upsample_4
9705,upsample_4
5408,upsample_4
13077,upsample_4
8269,upsample_4
7854,upsample_4
11506,upsample_4
3233,upsample_4
5472,upsample_4
8134,upsample_4
8320,upsample_4
9072,upsample_4
14395,upsample_4
4478,upsample_4
4462,upsample_4
4784,upsample_4
6343,upsample_4
12617,upsample_4
370,upsample_4
4786,upsample_4
11984,upsample_4
7377,upsample_4
5026,upsample_4
8388,upsample_4
4495,upsample_4
3680,upsample_4
1868,upsample_4
1370,upsample_4
14713,upsample_4
6583,upsample_4
8103,upsample_4
8213,upsample_4
3580,upsample_4
14259,upsample_4
9820,upsample_4
150,upsample_4
5260,upsample_4
11583,upsample_4
7397,upsample_4
866,upsample_4
14197,upsample_4
4315,upsample_4
14348,upsample_4
3346,upsample_4
13363,upsample_4
3077,upsample_4
2285,upsample_4
13473,upsample_4
3743,upsample_4
783,upsample_4
13548,upsample_4
596,upsample_4
3362,upsample_4
10646,upsample_4
2401,upsample_4
2318,upsample_4
10994,upsample_4
4937,upsample_4
23,upsample_4
5256,upsample_4
3187,upsample_4
4865,upsample_4
8046,upsample_4
12055,upsample_4
2675,upsample_4
3749,upsample_4
11427,upsample_4
10748,upsample_4
12862,upsample_4
12382,upsample_4
4991,upsample_4
2383,upsample_4
3029,upsample_4
2384,upsample_4
2898,upsample_4
8488,upsample_4
14800,upsample_4
13505,upsample_4
12813,upsample_4
1957,upsample_4
3682,upsample_4
7311,upsample_4
8418,upsample_4
12683,upsample_4
2745,upsample_4
5456,upsample_4
2037,upsample_4
142,upsample_4
14556,upsample_4
9962,upsample_4
10488,upsample_4
2094,upsample_4
10845,upsample_4
7176,upsample_4
2474,upsample_4
14938,upsample_4
14199,upsample_4
655,upsample_4
10195,upsample_4
13283,upsample_4
5263,upsample_4
3139,upsample_4
14778,upsample_4
7585,upsample_4
12861,upsample_4
2223,upsample_4
8516,upsample_4
13635,upsample_4
7464,upsample_4
7106,upsample_4
13427,upsample_4
14576,upsample_4
3417,upsample_4
12299,upsample_4
10856,upsample_4
7603,upsample_4
7530,upsample_4
49,upsample_4
2344,upsample_4
13239,upsample_4
3269,upsample_4
10862,upsample_4
7367,upsample_4
4915,upsample_4
10721,upsample_4
9097,upsample_4
7635,upsample_4
7671,upsample_4
3796,upsample_4
143,upsample_4
7177,upsample_4
13990,upsample_4
7579,upsample_4
4650,upsample_4
4943,upsample_4
2026,upsample_4
11493,upsample_4
7160,upsample_4
5335,upsample_4
4159,upsample_4
14858,upsample_4
14936,upsample_4
12147,upsample_4
4640,upsample_4
11619,upsample_4
7139,upsample_4
13192,upsample_4
13207,upsample_4
5022,upsample_4
14368,upsample_4
14019,upsample_4
